### sacct (since yesterday)  20260722_153343
JobID                     JobName      State ExitCode    Elapsed               Start                 End 
54365596_4          catalog_build  COMPLETED      0:0   00:55:39 2026-07-21T17:25:18 2026-07-21T18:20:57 
54365596_5          catalog_build  COMPLETED      0:0   01:44:15 2026-07-21T17:25:18 2026-07-21T19:09:33 
54365598_1          catalog_count  COMPLETED      0:0   00:02:29 2026-07-21T19:09:39 2026-07-21T19:12:08 
54365598_2          catalog_count  COMPLETED      0:0   00:03:19 2026-07-21T19:09:39 2026-07-21T19:12:58 
54365598_3          catalog_count  COMPLETED      0:0   00:06:17 2026-07-21T19:09:39 2026-07-21T19:15:56 
54365598_4          catalog_count  COMPLETED      0:0   00:04:55 2026-07-21T19:09:39 2026-07-21T19:14:34 
54365598_5          catalog_count  COMPLETED      0:0   00:07:30 2026-07-21T19:09:39 2026-07-21T19:17:09 
54365598_6          catalog_count  COMPLETED      0:0   00:04:33 2026-07-21T19:09:39 2026-07-21T19:14:12 
54365598_7          catalog_count  COMPLETED      0:0   00:02:15 2026-07-21T19:09:39 2026-07-21T19:11:54 
54365598_8          catalog_count  COMPLETED      0:0   00:02:32 2026-07-21T19:09:39 2026-07-21T19:12:11 
54365598_9          catalog_count  COMPLETED      0:0   00:06:24 2026-07-21T19:09:39 2026-07-21T19:16:03 
54365598_10         catalog_count  COMPLETED      0:0   00:02:28 2026-07-21T19:09:39 2026-07-21T19:12:07 
54365598_11         catalog_count  COMPLETED      0:0   00:06:14 2026-07-21T19:09:39 2026-07-21T19:15:53 
54365598_12         catalog_count  COMPLETED      0:0   00:04:34 2026-07-21T19:09:39 2026-07-21T19:14:13 
54365598_13         catalog_count  COMPLETED      0:0   00:02:17 2026-07-21T19:09:39 2026-07-21T19:11:56 
54365598_14         catalog_count  COMPLETED      0:0   00:02:41 2026-07-21T19:09:39 2026-07-21T19:12:20 
54365598_15         catalog_count  COMPLETED      0:0   00:04:31 2026-07-21T19:09:39 2026-07-21T19:14:10 
54365598_16         catalog_count  COMPLETED      0:0   00:06:05 2026-07-21T19:09:39 2026-07-21T19:15:44 
54365598_17         catalog_count  COMPLETED      0:0   00:04:28 2026-07-21T19:09:39 2026-07-21T19:14:07 
54365598_18         catalog_count  COMPLETED      0:0   00:05:34 2026-07-21T19:09:39 2026-07-21T19:15:13 
54365598_19         catalog_count  COMPLETED      0:0   00:02:12 2026-07-21T19:09:39 2026-07-21T19:11:51 
54365598_20         catalog_count  COMPLETED      0:0   00:03:42 2026-07-21T19:09:39 2026-07-21T19:13:21 
54365598_21         catalog_count  COMPLETED      0:0   00:05:06 2026-07-21T19:09:39 2026-07-21T19:14:45 
54365598_22         catalog_count  COMPLETED      0:0   00:06:48 2026-07-21T19:09:39 2026-07-21T19:16:27 
54365598_23         catalog_count  COMPLETED      0:0   00:05:08 2026-07-21T19:09:39 2026-07-21T19:14:47 
54365598_24         catalog_count  COMPLETED      0:0   00:05:03 2026-07-21T19:09:39 2026-07-21T19:14:42 
54365598_25         catalog_count  COMPLETED      0:0   00:02:46 2026-07-21T19:09:39 2026-07-21T19:12:25 
54365598_26         catalog_count  COMPLETED      0:0   00:02:16 2026-07-21T19:09:39 2026-07-21T19:11:55 
54365598_27         catalog_count  COMPLETED      0:0   00:04:03 2026-07-21T19:09:39 2026-07-21T19:13:42 
54365598_28         catalog_count  COMPLETED      0:0   00:04:40 2026-07-21T19:09:39 2026-07-21T19:14:19 
54365598_29         catalog_count  COMPLETED      0:0   00:10:02 2026-07-21T19:09:39 2026-07-21T19:19:41 
54365598_30         catalog_count  COMPLETED      0:0   00:05:14 2026-07-21T19:09:39 2026-07-21T19:14:53 
54365598_31         catalog_count  COMPLETED      0:0   00:02:25 2026-07-21T19:09:39 2026-07-21T19:12:04 
54365598_32         catalog_count  COMPLETED      0:0   00:02:14 2026-07-21T19:09:39 2026-07-21T19:11:53 
54365598_33         catalog_count  COMPLETED      0:0   00:03:22 2026-07-21T19:09:39 2026-07-21T19:13:01 
54365598_34         catalog_count  COMPLETED      0:0   00:06:06 2026-07-21T19:09:39 2026-07-21T19:15:45 
54365598_35         catalog_count  COMPLETED      0:0   00:04:56 2026-07-21T19:09:39 2026-07-21T19:14:35 
54365598_36         catalog_count  COMPLETED      0:0   00:03:51 2026-07-21T19:09:39 2026-07-21T19:13:30 
54365598_37         catalog_count  COMPLETED      0:0   00:08:38 2026-07-21T19:09:39 2026-07-21T19:18:17 
54365598_38         catalog_count  COMPLETED      0:0   00:01:47 2026-07-21T19:09:39 2026-07-21T19:11:26 
54365598_39         catalog_count  COMPLETED      0:0   00:05:59 2026-07-21T19:09:39 2026-07-21T19:15:38 
54365598_40         catalog_count  COMPLETED      0:0   00:01:41 2026-07-21T19:09:39 2026-07-21T19:11:20 
54365598_41         catalog_count  COMPLETED      0:0   00:00:49 2026-07-21T19:09:39 2026-07-21T19:10:28 
54365598_42         catalog_count  COMPLETED      0:0   00:01:04 2026-07-21T19:09:39 2026-07-21T19:10:43 
54365598_43         catalog_count  COMPLETED      0:0   00:02:54 2026-07-21T19:09:39 2026-07-21T19:12:33 
54365598_44         catalog_count  COMPLETED      0:0   00:05:39 2026-07-21T19:09:39 2026-07-21T19:15:18 
54373670     uce_eval_GEO_human_+     FAILED      1:0   00:00:01 2026-07-22T09:24:09 2026-07-22T09:24:10 
54373672     export_expr_GEO_hum+  COMPLETED      0:0   00:06:19 2026-07-22T09:24:09 2026-07-22T09:30:28 
54373956                git_sweep  COMPLETED      0:0   00:00:02 2026-07-22T10:05:53 2026-07-22T10:05:55 
54373968     uce_eval_GEO_human_+  COMPLETED      0:0   00:55:38 2026-07-22T10:10:28 2026-07-22T11:06:06 
54373969     export_flat_GEO_hum+  COMPLETED      0:0   00:00:15 2026-07-22T11:06:35 2026-07-22T11:06:50 
54373970     export_expr_GEO_hum+  COMPLETED      0:0   00:00:40 2026-07-22T10:10:53 2026-07-22T10:11:33 
54373971     compare_fibroblast_+  COMPLETED      0:0   00:00:47 2026-07-22T11:07:05 2026-07-22T11:07:52 
54373972     compose_fibroblast_+  COMPLETED      0:0   00:05:23 2026-07-22T11:07:05 2026-07-22T11:12:28 
54373973      chain_sweep_watcher  COMPLETED      0:0   01:10:08 2026-07-22T10:10:53 2026-07-22T11:21:01 
54375203           cat_v4_compare  COMPLETED      0:0   00:09:51 2026-07-22T11:45:20 2026-07-22T11:55:11 
54377097           catalog_gather  COMPLETED      0:0   00:00:12 2026-07-22T15:28:04 2026-07-22T15:28:16 
54377096_1          catalog_build  COMPLETED      0:0   01:27:12 2026-07-22T13:46:18 2026-07-22T15:13:30 
54377096_2          catalog_build  COMPLETED      0:0   01:09:23 2026-07-22T13:46:18 2026-07-22T14:55:41 
54377096_3          catalog_build  COMPLETED      0:0   01:25:04 2026-07-22T13:46:18 2026-07-22T15:11:22 
54377096_4          catalog_build  COMPLETED      0:0   01:29:31 2026-07-22T13:46:18 2026-07-22T15:15:49 
54377096_5          catalog_build  COMPLETED      0:0   01:41:34 2026-07-22T13:46:18 2026-07-22T15:27:52 
54377098_1          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_2          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_3          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_4          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_5          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_6          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_7          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_8          catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_9          catalog_count     FAILED    127:0   00:00:00 2026-07-22T15:28:34 2026-07-22T15:28:34 
54377098_10         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_11         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_12         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_13         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_14         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_15         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_16         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_17         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_18         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_19         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_20         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_21         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_22         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_23         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_24         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_25         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_26         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_27         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_28         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_29         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_30         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_31         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_32         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_33         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:28:34 2026-07-22T15:28:35 
54377098_34         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_35         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_36         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_37         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_38         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_39         catalog_count     FAILED    127:0   00:00:00 2026-07-22T15:29:04 2026-07-22T15:29:04 
54377098_40         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_41         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_42         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_43         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 
54377098_44         catalog_count     FAILED    127:0   00:00:01 2026-07-22T15:29:04 2026-07-22T15:29:05 

### squeue -u tdlong
JOBID           PARTITION     NAME     USER    ACCOUNT ST        TIME  CPUS NODE NODELIST(REASON)
54377099        standard      wrap   tdlong tdlong_lab PD        0:00     2    1 (DependencyNeverSatisfied)
