### sacct (since yesterday)  20260729_114720
JobID                     JobName      State ExitCode    Elapsed               Start                 End 
54678367_4            smooth_haps  COMPLETED      0:0   00:02:54 2026-07-28T16:49:11 2026-07-28T16:52:05 
54678367_5            smooth_haps  COMPLETED      0:0   00:03:17 2026-07-28T16:49:11 2026-07-28T16:52:28 
54678369_1               hap_scan  COMPLETED      0:0   00:05:09 2026-07-28T16:54:40 2026-07-28T16:59:49 
54678369_2               hap_scan  COMPLETED      0:0   00:06:51 2026-07-28T16:54:40 2026-07-28T17:01:31 
54678369_3               hap_scan  COMPLETED      0:0   00:07:01 2026-07-28T16:54:40 2026-07-28T17:01:41 
54678369_4               hap_scan  COMPLETED      0:0   00:06:38 2026-07-28T16:54:40 2026-07-28T17:01:18 
54678369_5               hap_scan  COMPLETED      0:0   00:07:25 2026-07-28T16:54:40 2026-07-28T17:02:05 
54681856              window_plot OUT_OF_ME+    0:125   00:00:19 2026-07-28T20:46:47 2026-07-28T20:47:06 
54681853_1                 fq2bam  COMPLETED      0:0   00:54:28 2026-07-28T14:27:31 2026-07-28T15:21:59 
54681853_2                 fq2bam  COMPLETED      0:0   01:24:18 2026-07-28T14:27:31 2026-07-28T15:51:49 
54681853_3                 fq2bam  COMPLETED      0:0   01:26:24 2026-07-28T14:27:31 2026-07-28T15:53:55 
54681853_4                 fq2bam  COMPLETED      0:0   01:21:26 2026-07-28T14:27:31 2026-07-28T15:48:57 
54681853_5                 fq2bam  COMPLETED      0:0   01:54:45 2026-07-28T14:27:31 2026-07-28T16:22:16 
54681853_6                 fq2bam  COMPLETED      0:0   01:32:54 2026-07-28T14:27:31 2026-07-28T16:00:25 
54681853_7                 fq2bam  COMPLETED      0:0   01:31:46 2026-07-28T14:27:31 2026-07-28T15:59:17 
54681853_8                 fq2bam  COMPLETED      0:0   00:48:21 2026-07-28T14:27:31 2026-07-28T15:15:52 
54681854_1               callSNPs  COMPLETED      0:0   02:46:29 2026-07-28T16:22:17 2026-07-28T19:08:46 
54681854_2               callSNPs  COMPLETED      0:0   02:55:44 2026-07-28T16:22:17 2026-07-28T19:18:01 
54681854_3               callSNPs  COMPLETED      0:0   04:24:30 2026-07-28T16:22:17 2026-07-28T20:46:47 
54681854_4               callSNPs  COMPLETED      0:0   03:23:27 2026-07-28T16:22:17 2026-07-28T19:45:44 
54681854_5               callSNPs  COMPLETED      0:0   03:36:54 2026-07-28T16:22:17 2026-07-28T19:59:11 

### squeue -u tdlong
JOBID           PARTITION     NAME     USER    ACCOUNT ST        TIME  CPUS NODE NODELIST(REASON)
