5316818497	R1_C1
2135808022	R1_C2
5595390555	R1_E1
4000000884	R1_E2
8412553413	R2_C1
4965188227	R2_C2
4728915742	R2_C3
7409280042	R2_E1
9198974836	R2_E2
9522030341	R2_E3
9275290640	R3_C1
8883093195	R3_C2
9298951225	R3_C3
6268447335	R3_E1
2162313137	R3_E2
6535657301	R3_E3
2957429717	R4_C1
358666709	R4_C2
9660555344	R4_C3
6906355101	R4_E1
6580231021	R4_E2
8278789726	R4_E3
3170208790	R5_C1
3728615461	R5_C2
1791647951	R5_C3
9902939214	R5_E1
8684528213	R5_E2
5110412828	R5_E3
